crime,age,collective,unemployment,white
4.768843555,-1.451357155,0.255068084,0.643394228,-0.597655214
1.591451631,-2.158961322,1.066144474,0.961367621,-0.927851116
3.342618384,-1.687225211,-0.341151364,1.385332145,-1.381870481
2.630194634,-1.687225211,-1.03202838,2.162600438,-1.325118061
4.353932584,-1.451357155,-0.346100112,1.20868026,-1.175498043
3.039821664,-1.687225211,-1.260866779,2.197930815,-1.469578768
4.421801403,-1.451357155,-1.753280545,1.20868026,-0.783390409
2.861602497,-1.215489099,0.170774119,0.926037244,-1.020718713
2.921464169,-1.451357155,-0.977264994,0.85537649,-1.237409774
3.171856978,-1.687225211,-0.182358098,2.692556093,-1.325118061
1.736915239,-1.451357155,-0.446105592,2.480573831,-1.593402231
3.006765222,-1.451357155,-0.5066089,3.010529486,-1.175498043
2.822711975,-1.451357155,1.082743531,0.042777819,-0.953647671
2.451687338,-1.451357155,0.299764257,2.091939684,-1.557287055
3.118221258,-0.743752988,0.537308879,0.290090458,-0.566699348
4.709395819,-1.451357155,0.426239666,1.985948553,-1.170338732
2.777106979,-1.215489099,0.502534247,0.431411966,-1.05683389
1.947857357,-0.979621044,0.341776357,-0.169204443,-0.515106238
1.891984864,-0.036148821,1.424791594,-1.229115753,0.80051806
1.876759462,-1.215489099,-0.325481644,0.007447442,-0.78854972
2.382286996,-1.215489099,0.55235875,0.608063851,-0.767912476
1.761597181,-0.743752988,0.91111382,0.254760081,-0.148795159
1.5625,-0.979621044,1.248444825,-0.239865197,-0.164273092
1.880406168,1.850795624,1.087721854,-0.027882935,0.908863591
1.475763424,1.850795624,1.777623125,-0.55783859,1.321608468
2.598366741,0.907323401,0.246691936,0.184099327,0.805677371
2.189592993,1.379059513,0.857246514,-0.027882935,0.712809774
3.402646503,1.379059513,0.635388503,-0.310525951,0.604464243
2.344521224,0.199719234,-0.29346096,0.254760081,-0.122998604
2.558362648,1.143191457,0.819048275,-0.628499344,0.857270481
2.543604651,-0.036148821,0.25537927,0.360751212,-0.267459311
3.080985915,-0.507884932,-0.214985778,1.597314407,-0.675044878
1.329305136,-0.507884932,0.3032861,0.360751212,-0.41707933
2.696815683,-0.272016877,-0.682399323,0.184099327,-0.535743482
2.58092268,-0.272016877,0.597511968,0.396081589,-0.494468994
3.288162615,-0.743752988,-1.016705362,2.586564962,-0.809186963
2.545008955,-0.743752988,-0.430187946,-0.133874066,-0.515106238
2.995736836,-0.036148821,-0.304829022,-0.169204443,-0.241662756
3.242542153,-0.507884932,-0.340362675,0.219429704,-0.742115921
5.282812642,-0.743752988,-0.994742587,0.431411966,-0.778231098
3.878056663,-0.507884932,-0.960317198,0.431411966,-1.046515268
1.482495153,-0.507884932,-0.340804008,0.219429704,-0.994922158
3.001313074,-1.215489099,-0.308285774,1.491323276,-1.464419457
2.067539628,-0.507884932,-0.372205627,0.50207272,-0.334530354
2.199643867,-0.743752988,-0.899144287,0.608063851,-1.113586311
1.839627746,-0.979621044,0.072053179,0.042777819,-0.700841433
3.47826087,-0.743752988,-0.396033911,0.572733474,-0.638929701
1.930087926,-0.743752988,-0.151520915,0.290090458,-0.840142829
3.240305216,-1.215489099,-1.359376918,1.032028375,-1.247728396
2.430461788,-0.979621044,-0.983266087,1.632644784,-1.051674579
1.88253012,-0.979621044,-0.676350569,0.572733474,-0.850461451
2.803738318,-0.036148821,-1.1556355,-1.229115753,0.975934633
2.687208886,-0.743752988,-1.201657745,-0.027882935,-0.215866202
2.55330014,-0.743752988,-0.464946044,0.219429704,-0.004334452
1.336749471,-0.507884932,-1.101565108,-0.840481606,0.635420109
3.36749634,-0.507884932,-0.040767297,-0.663829721,0.769562194
1.539190149,-0.036148821,1.468021515,-1.405767638,1.466069176
1.921229587,-0.979621044,-1.754589466,0.961367621,-0.747275232
1.949717804,-0.979621044,-0.469998128,-1.299776507,0.965616011
1.177717583,-0.507884932,-0.126813702,-1.723741031,1.373201578
3.485670023,-0.507884932,0.690302811,-1.688410654,1.22358156
1.367989056,-0.036148821,0.36436752,-1.441098015,1.182307072
3.057102304,-0.743752988,0.761539927,-1.26444613,0.836633237
2.330662782,-1.687225211,-0.501506895,0.749385359,0.186560054
1.671442216,-0.272016877,1.528209378,-1.229115753,0.975934633
1.037748087,-0.272016877,0.417039088,-1.405767638,1.373201578
3.054560775,-0.272016877,0.852762359,-0.416517082,0.558030444
1.76366843,0.199719234,1.753256206,-1.547089146,1.33192709
3.057714359,-0.743752988,-0.987037032,-0.805151229,0.10917039
1.70974555,-0.272016877,-0.984818449,-1.229115753,1.141032584
1.135894259,-0.036148821,0.480132605,-1.547089146,0.970775322
2.482269504,-0.507884932,-0.345812616,-1.087794245,0.975934633
2.924383791,-0.743752988,-0.304118746,-0.55783859,0.052417969
2.486260141,-1.215489099,-0.588951058,-0.098543689,0.253631097
2.040584968,-0.507884932,0.953291901,-0.522508213,0.619942176
1.268450185,-0.272016877,1.103908312,-1.511758769,1.099758097
1.304958844,-0.743752988,0.613879765,-1.299776507,0.723128395
2.443494197,-0.272016877,0.533339127,-1.582419523,1.130713962
2.103879027,-0.272016877,0.96274414,-0.628499344,0.666375975
2.841758899,-0.507884932,0.37460006,-0.805151229,0.563189755
1.588814744,-0.507884932,0.329679054,-0.734490475,0.619942176
1.406074241,-0.743752988,0.761000975,-1.370437261,0.578667688
2.476780186,-0.507884932,0.721537384,-0.522508213,-0.41707933
2.224529141,-0.743752988,0.307330006,0.007447442,-0.721478677
3.882992493,-1.215489099,-0.655699573,0.042777819,-0.592495903
2.915451895,-0.743752988,-1.433086335,-0.593168967,-0.41707933
1.208459215,-0.036148821,0.158728681,-0.487177836,-0.030131007
3.040353787,-0.507884932,-1.794586572,0.537403097,-0.36548622
1.203007519,0.671455346,0.4722859,-0.805151229,0.042099347
2.866242038,-0.036148821,1.097983315,-0.345856328,0.104011079
0.811782442,0.43558729,0.416548712,-0.55783859,-0.272618622
3.681457082,-0.272016877,-1.903068173,1.491323276,-0.690522811
3.114518448,-0.272016877,-1.049330987,1.20868026,-0.546062104
2.20187739,-0.272016877,0.783655325,-0.55783859,0.284586963
0.92888843,0.199719234,0.531372037,-1.087794245,0.496118713
2.323356567,-0.507884932,0.906496959,-1.123124622,0.011143481
3.21296361,-0.507884932,-0.123048473,2.3745827,-1.134223555
2.907915994,-0.507884932,-0.664686323,1.455992899,-0.917532494
3.453654189,0.43558729,0.581475834,-1.476428392,0.656057353
4.03273633,-0.272016877,0.217487228,-0.840481606,0.160763499
13.57194331,-0.036148821,0.4108742,-0.55783859,0.361976627
1.585414189,-0.036148821,1.002215429,-0.699160098,0.470322158
2.156395415,-0.036148821,-0.38757965,0.042777819,-0.427397951
1.480300615,-0.507884932,1.27393232,-0.875811983,0.294905585
1.305351943,-0.507884932,0.462652807,-0.310525951,0.129807634
15.62705187,0.199719234,0.753568344,-0.91114236,0.454844225
3.209929382,0.199719234,2.12758689,-1.653080277,0.470322158
4.56902939,0.199719234,1.034023723,-0.310525951,0.676694597
2.303086135,0.43558729,0.470671061,-0.098543689,0.382613871
2.330743618,-0.036148821,0.165704286,-0.769820852,0.9604567
2.67249757,0.199719234,0.137542171,-0.063213312,0.196878676
2.367984845,0.671455346,-0.143966507,-0.416517082,0.506437335
